round(Avg(Temp))	ChangeDate
31	2018-10-03 18:29:00.026937
31	2018-10-03 18:30:01.272854
31	2018-10-03 18:31:00.710658
31	2018-10-03 18:32:00.190872
31	2018-10-03 18:33:01.436723
31	2018-10-03 18:34:00.937300
31	2018-10-03 18:35:00.393466
31	2018-10-03 18:36:01.598779
31	2018-10-03 18:37:01.059285
31	2018-10-03 18:38:00.526055
31	2018-10-03 18:39:00.044321
31	2018-10-03 18:40:01.239184
31	2018-10-03 18:41:00.732668
31	2018-10-03 18:42:00.135241
31	2018-10-03 18:43:01.328322
31	2018-10-03 18:44:00.766033
31	2018-10-03 18:45:00.218365
31	2018-10-03 18:46:01.420908
31	2018-10-03 18:47:00.098087
31	2018-10-03 18:48:01.146546
31	2018-10-03 18:49:00.047391
31	2018-10-03 18:50:01.104748
31	2018-10-03 18:51:00.477701
31	2018-10-03 18:52:01.695421
31	2018-10-03 18:53:01.267779
31	2018-10-03 18:54:00.640475
31	2018-10-03 18:55:00.141358
31	2018-10-03 18:56:01.385197
31	2018-10-03 18:57:00.938436
31	2018-10-03 18:58:00.334283
31	2018-10-03 18:59:01.755923
31	2018-10-03 19:00:00.264739
31	2018-10-03 19:01:00.404787
31	2018-10-03 19:02:01.640601
31	2018-10-03 19:03:01.196685
31	2018-10-03 19:04:00.557841
31	2018-10-03 19:05:00.021954
31	2018-10-03 19:06:01.200414
31	2018-10-03 19:07:00.663865
31	2018-10-03 19:08:00.136196
31	2018-10-03 19:09:01.355817
31	2018-10-03 19:10:00.967943
31	2018-10-03 19:11:00.295924
31	2018-10-03 19:12:01.516632
31	2018-10-03 19:13:00.957278
31	2018-10-03 19:14:00.517426
31	2018-10-03 19:15:01.659012
31	2018-10-03 19:16:01.097341
31	2018-10-03 19:17:00.577321
31	2018-10-03 19:18:00.054447
31	2018-10-03 19:19:01.256286
31	2018-10-03 19:20:00.717357
31	2018-10-03 19:21:00.195141
31	2018-10-03 19:22:01.448410
31	2018-10-03 19:23:00.899866
31	2018-10-03 19:24:00.397757
31	2018-10-03 19:25:01.617133
31	2018-10-03 19:26:01.057948
31	2018-10-03 19:27:00.614483
31	2018-10-03 19:28:01.744440
31	2018-10-03 19:29:01.232787
31	2018-10-03 19:30:00.716140
31	2018-10-03 19:31:00.169708
31	2018-10-03 19:32:01.433321
31	2018-10-03 19:33:00.904824
31	2018-10-03 19:34:00.429728
31	2018-10-03 19:35:01.665642
31	2018-10-03 19:36:01.057847
31	2018-10-03 19:37:00.538438
31	2018-10-03 19:38:01.735062
31	2018-10-03 19:39:01.210546
31	2018-10-03 19:40:00.674067
31	2018-10-03 19:41:00.149721
31	2018-10-03 19:42:01.353836
31	2018-10-03 19:43:00.855661
31	2018-10-03 19:44:00.332221
31	2018-10-03 19:45:01.551890
31	2018-10-03 19:46:01.014044
31	2018-10-03 19:47:00.443890
31	2018-10-03 19:48:01.664841
31	2018-10-03 19:49:01.100671
31	2018-10-03 19:50:00.588410
31	2018-10-03 19:51:00.076418
31	2018-10-03 19:52:01.244467
31	2018-10-03 19:53:00.716889
31	2018-10-03 19:54:00.200317
31	2018-10-03 19:55:01.389100
31	2018-10-03 19:56:00.853686
31	2018-10-03 19:57:00.305700
31	2018-10-03 19:58:01.538418
31	2018-10-03 19:59:01.031753
31	2018-10-03 20:00:00.476904
31	2018-10-03 20:01:01.713753
31	2018-10-03 20:02:01.160737
31	2018-10-03 20:03:00.723363
31	2018-10-03 20:04:00.213300
31	2018-10-03 20:05:01.285022
31	2018-10-03 20:06:01.020278
31	2018-10-03 20:07:00.296492
31	2018-10-03 20:08:01.435070
31	2018-10-03 20:09:00.863581
31	2018-10-03 20:10:00.373466
31	2018-10-03 20:11:01.568980
31	2018-10-03 20:12:01.023833
31	2018-10-03 20:13:00.475161
31	2018-10-03 20:14:01.715408
31	2018-10-03 20:15:01.177769
31	2018-10-03 20:16:00.635884
31	2018-10-03 20:17:00.118111
31	2018-10-03 20:18:01.353875
31	2018-10-03 20:19:00.774839
31	2018-10-03 20:20:00.697130
31	2018-10-03 20:21:01.479172
31	2018-10-03 20:22:00.975144
31	2018-10-03 20:23:00.514574
31	2018-10-03 20:24:01.706945
31	2018-10-03 20:25:01.117445
31	2018-10-03 20:26:00.574842
31	2018-10-03 20:27:00.076477
31	2018-10-03 20:28:01.257833
31	2018-10-03 20:29:00.697745
31	2018-10-03 20:30:00.215800
31	2018-10-03 20:31:01.397996
31	2018-10-03 20:32:00.874082
31	2018-10-03 20:33:00.336139
31	2018-10-03 20:34:01.553248
31	2018-10-03 20:35:01.075913
31	2018-10-03 20:36:00.536646
31	2018-10-03 20:37:01.741357
31	2018-10-03 20:38:01.214246
31	2018-10-03 20:39:00.701023
31	2018-10-03 20:40:00.157045
31	2018-10-03 20:41:01.381413
31	2018-10-03 20:42:00.852691
31	2018-10-03 20:43:00.326070
31	2018-10-03 20:44:01.553576
31	2018-10-03 20:45:01.021429
32	2018-10-03 20:46:00.518850
32	2018-10-03 20:47:01.735005
32	2018-10-03 20:48:01.207651
32	2018-10-03 20:49:00.658515
32	2018-10-03 20:50:00.155381
32	2018-10-03 20:51:01.354450
32	2018-10-03 20:52:00.836307
32	2018-10-03 20:53:00.294429
32	2018-10-03 20:54:01.531694
32	2018-10-03 20:55:00.977736
32	2018-10-03 20:56:00.456684
32	2018-10-03 20:57:01.678533
32	2018-10-03 20:58:01.156700
32	2018-10-03 20:59:00.621740
32	2018-10-03 21:00:00.094293
32	2018-10-03 21:01:01.346650
32	2018-10-03 21:02:00.802512
32	2018-10-03 21:03:00.276595
32	2018-10-03 21:04:01.543746
32	2018-10-03 21:05:01.005840
32	2018-10-03 21:06:00.485881
32	2018-10-03 21:07:01.700112
32	2018-10-03 21:08:01.216543
32	2018-10-03 21:09:00.633769
32	2018-10-03 21:10:00.114137
32	2018-10-03 21:11:01.357177
32	2018-10-03 21:12:00.774042
32	2018-10-03 21:13:00.251851
32	2018-10-03 21:14:01.436281
32	2018-10-03 21:15:00.934337
32	2018-10-03 21:16:00.354810
32	2018-10-03 21:17:01.554905
32	2018-10-03 21:18:01.093600
32	2018-10-03 21:19:00.516250
32	2018-10-03 21:20:01.735795
32	2018-10-03 21:21:01.217340
32	2018-10-03 21:22:00.694731
32	2018-10-03 21:23:00.178674
32	2018-10-03 21:24:01.392714
32	2018-10-03 21:25:00.872705
32	2018-10-03 21:26:00.354193
32	2018-10-03 21:27:01.576848
32	2018-10-03 21:28:01.074211
32	2018-10-03 21:29:00.540684
32	2018-10-03 21:30:00.056274
32	2018-10-03 21:31:01.233341
32	2018-10-03 21:32:00.695233
32	2018-10-03 21:33:00.176068
32	2018-10-03 21:34:01.396286
32	2018-10-03 21:35:00.874819
32	2018-10-03 21:36:00.355713
32	2018-10-03 21:37:01.631602
32	2018-10-03 21:38:01.094035
32	2018-10-03 21:39:00.571870
32	2018-10-03 21:40:00.036401
32	2018-10-03 21:41:01.273984
32	2018-10-03 21:42:00.774869
32	2018-10-03 21:43:00.236117
32	2018-10-03 21:44:01.474372
32	2018-10-03 21:45:00.976794
32	2018-10-03 21:46:00.435863
33	2018-10-03 21:47:01.657583
33	2018-10-03 21:48:01.134769
33	2018-10-03 21:49:00.628675
33	2018-10-03 21:50:00.056328
33	2018-10-03 21:51:01.314717
33	2018-10-03 21:52:00.775305
33	2018-10-03 21:53:00.286973
33	2018-10-03 21:54:01.553370
33	2018-10-03 21:55:00.997723
33	2018-10-03 21:56:00.455724
33	2018-10-03 21:57:01.675262
33	2018-10-03 21:58:01.134719
33	2018-10-03 21:59:00.615900
33	2018-10-03 22:00:00.117913
33	2018-10-03 22:01:01.354134
33	2018-10-03 22:02:00.836465
33	2018-10-03 22:03:00.297369
33	2018-10-03 22:04:01.513493
33	2018-10-03 22:05:00.975583
33	2018-10-03 22:06:00.461751
33	2018-10-03 22:07:01.713475
33	2018-10-03 22:08:01.198273
33	2018-10-03 22:09:00.716078
33	2018-10-03 22:10:00.136335
33	2018-10-03 22:11:01.398289
33	2018-10-03 22:12:00.855214
33	2018-10-03 22:13:00.417122
33	2018-10-03 22:14:01.554304
33	2018-10-03 22:15:01.115867
33	2018-10-03 22:16:00.636967
33	2018-10-03 22:17:00.013072
33	2018-10-03 22:18:01.235742
33	2018-10-03 22:19:00.697357
33	2018-10-03 22:20:00.193776
33	2018-10-03 22:21:01.413955
33	2018-10-03 22:22:00.916485
33	2018-10-03 22:23:00.373633
33	2018-10-03 22:24:01.594354
33	2018-10-03 22:25:01.097094
33	2018-10-03 22:26:00.573705
33	2018-10-03 22:27:00.053796
33	2018-10-03 22:28:01.255731
33	2018-10-03 22:29:00.736793
33	2018-10-03 22:30:00.234107
33	2018-10-03 22:31:01.454810
33	2018-10-03 22:32:00.936198
33	2018-10-03 22:33:00.413570
33	2018-10-03 22:34:01.614825
33	2018-10-03 22:35:01.096390
33	2018-10-03 22:36:00.556363
33	2018-10-03 22:37:00.033709
33	2018-10-03 22:38:01.275603
33	2018-10-03 22:39:00.756720
33	2018-10-03 22:40:00.254266
33	2018-10-03 22:41:01.455973
33	2018-10-03 22:42:00.915842
33	2018-10-03 22:43:00.493532
33	2018-10-03 22:44:01.613852
33	2018-10-03 22:45:01.096201
33	2018-10-03 22:46:00.557588
33	2018-10-03 22:47:00.115809
33	2018-10-03 22:48:01.264794
33	2018-10-03 22:49:00.717341
33	2018-10-03 22:50:00.193713
33	2018-10-03 22:51:01.435323
33	2018-10-03 22:52:00.896787
33	2018-10-03 22:53:00.374044
33	2018-10-03 22:54:01.615690
33	2018-10-03 22:55:01.076805
33	2018-10-03 22:56:00.574126
33	2018-10-03 22:57:00.055402
33	2018-10-03 22:58:01.299147
33	2018-10-03 22:59:00.774418
33	2018-10-03 23:00:00.258891
33	2018-10-03 23:01:01.497422
33	2018-10-03 23:02:01.018807
33	2018-10-03 23:03:00.475796
33	2018-10-03 23:04:01.695807
33	2018-10-03 23:05:01.196883
33	2018-10-03 23:06:00.674818
33	2018-10-03 23:07:00.156392
33	2018-10-03 23:08:01.396222
33	2018-10-03 23:09:00.854288
33	2018-10-03 23:10:00.334700
33	2018-10-03 23:11:01.598429
33	2018-10-03 23:12:01.072661
33	2018-10-03 23:13:00.535857
33	2018-10-03 23:14:01.755723
33	2018-10-03 23:15:01.218079
33	2018-10-03 23:16:00.714178
33	2018-10-03 23:17:00.217638
33	2018-10-03 23:18:01.450712
33	2018-10-03 23:19:00.934420
33	2018-10-03 23:20:00.394724
33	2018-10-03 23:21:01.656387
33	2018-10-03 23:22:01.114562
33	2018-10-03 23:23:00.594985
33	2018-10-03 23:24:00.117418
33	2018-10-03 23:25:01.314793
33	2018-10-03 23:26:00.796243
33	2018-10-03 23:27:00.289320
33	2018-10-03 23:28:01.511996
33	2018-10-03 23:29:01.015406
33	2018-10-03 23:30:00.475539
33	2018-10-03 23:31:01.693305
33	2018-10-03 23:32:01.194570
33	2018-10-03 23:33:00.676785
33	2018-10-03 23:34:00.115875
33	2018-10-03 23:35:01.373678
33	2018-10-03 23:36:00.815779
33	2018-10-03 23:37:00.296310
33	2018-10-03 23:38:01.534044
33	2018-10-03 23:39:00.994343
33	2018-10-03 23:40:00.476442
33	2018-10-03 23:41:00.092832
33	2018-10-03 23:42:01.154453
33	2018-10-03 23:43:00.636055
33	2018-10-03 23:44:00.176036
33	2018-10-03 23:45:01.355853
33	2018-10-03 23:46:00.815770
33	2018-10-03 23:47:00.292816
33	2018-10-03 23:48:01.573689
33	2018-10-03 23:49:01.015887
33	2018-10-03 23:50:00.476073
33	2018-10-03 23:51:01.753455
33	2018-10-03 23:52:01.154913
33	2018-10-03 23:53:00.636634
33	2018-10-03 23:54:00.157785
33	2018-10-03 23:55:01.375514
33	2018-10-03 23:56:00.864781
33	2018-10-03 23:57:00.312808
33	2018-10-03 23:58:01.534287
33	2018-10-03 23:59:01.016123
33	2018-10-04 00:00:00.477721
33	2018-10-04 00:01:01.714787
33	2018-10-04 00:02:01.256089
33	2018-10-04 00:03:00.717654
33	2018-10-04 00:04:00.157424
33	2018-10-04 00:05:01.395091
33	2018-10-04 00:06:00.878363
33	2018-10-04 00:07:00.353738
33	2018-10-04 00:08:01.576272
33	2018-10-04 00:09:01.040033
33	2018-10-04 00:10:00.533066
33	2018-10-04 00:11:01.734513
33	2018-10-04 00:12:01.258339
33	2018-10-04 00:13:00.712823
33	2018-10-04 00:14:00.196153
33	2018-10-04 00:15:06.376689
33	2018-10-04 00:16:00.854767
33	2018-10-04 00:17:00.356215
33	2018-10-04 00:18:01.555882
33	2018-10-04 00:19:01.038650
33	2018-10-04 00:20:00.495175
33	2018-10-04 00:21:01.756878
33	2018-10-04 00:22:01.236282
33	2018-10-04 00:23:00.714476
33	2018-10-04 00:24:00.215807
33	2018-10-04 00:25:01.497248
33	2018-10-04 00:26:00.954091
33	2018-10-04 00:27:00.450669
33	2018-10-04 00:28:01.676656
33	2018-10-04 00:29:01.134599
33	2018-10-04 00:30:00.618859
33	2018-10-04 00:31:00.117524
33	2018-10-04 00:32:01.333357
33	2018-10-04 00:33:00.834467
33	2018-10-04 00:34:00.296861
33	2018-10-04 00:35:01.532261
33	2018-10-04 00:36:01.017622
33	2018-10-04 00:37:00.497475
33	2018-10-04 00:38:01.693346
33	2018-10-04 00:39:01.193669
33	2018-10-04 00:40:00.679030
33	2018-10-04 00:41:00.158393
33	2018-10-04 00:42:01.395842
33	2018-10-04 00:43:00.875048
33	2018-10-04 00:44:00.356717
33	2018-10-04 00:45:01.607942
33	2018-10-04 00:46:01.055177
33	2018-10-04 00:47:00.535834
33	2018-10-04 00:48:00.014624
33	2018-10-04 00:49:01.235428
33	2018-10-04 00:50:00.736383
33	2018-10-04 00:51:00.192836
33	2018-10-04 00:52:01.435503
33	2018-10-04 00:53:00.898261
33	2018-10-04 00:54:00.372830
33	2018-10-04 00:55:01.615642
33	2018-10-04 00:56:01.115950
33	2018-10-04 00:57:00.592970
33	2018-10-04 00:58:00.077544
33	2018-10-04 00:59:01.297862
33	2018-10-04 01:00:00.778519
33	2018-10-04 01:01:00.254368
33	2018-10-04 01:02:01.495658
33	2018-10-04 01:03:00.993772
33	2018-10-04 01:04:00.475846
33	2018-10-04 01:05:01.717056
33	2018-10-04 01:06:01.234638
33	2018-10-04 01:07:00.716800
33	2018-10-04 01:08:00.214927
33	2018-10-04 01:09:01.436542
33	2018-10-04 01:10:00.955039
33	2018-10-04 01:11:00.414376
33	2018-10-04 01:12:01.708456
33	2018-10-04 01:13:01.140282
33	2018-10-04 01:14:00.594441
33	2018-10-04 01:15:00.097628
33	2018-10-04 01:16:01.374392
33	2018-10-04 01:17:00.836608
33	2018-10-04 01:18:00.378826
33	2018-10-04 01:19:01.553659
33	2018-10-04 01:20:01.013618
33	2018-10-04 01:21:00.483583
33	2018-10-04 01:22:00.016319
33	2018-10-04 01:23:01.217051
33	2018-10-04 01:24:00.698043
33	2018-10-04 01:25:00.157181
33	2018-10-04 01:26:01.374032
33	2018-10-04 01:27:00.875159
33	2018-10-04 01:28:00.379353
33	2018-10-04 01:29:01.595104
33	2018-10-04 01:30:01.054405
33	2018-10-04 01:31:00.558444
33	2018-10-04 01:32:00.017550
33	2018-10-04 01:33:01.238844
33	2018-10-04 01:34:00.696787
33	2018-10-04 01:35:00.157587
33	2018-10-04 01:36:01.377211
33	2018-10-04 01:37:00.917547
33	2018-10-04 01:38:00.356786
33	2018-10-04 01:39:01.615468
33	2018-10-04 01:40:01.058213
33	2018-10-04 01:41:00.536646
33	2018-10-04 01:42:00.054593
33	2018-10-04 01:43:01.274528
33	2018-10-04 01:44:00.755858
33	2018-10-04 01:45:00.233963
33	2018-10-04 01:46:01.434592
33	2018-10-04 01:47:00.876643
33	2018-10-04 01:48:00.335878
33	2018-10-04 01:49:01.595581
33	2018-10-04 01:50:01.095771
33	2018-10-04 01:51:00.553596
33	2018-10-04 01:52:00.016313
33	2018-10-04 01:53:01.215025
33	2018-10-04 01:54:00.736194
33	2018-10-04 01:55:00.179037
33	2018-10-04 01:56:01.413930
33	2018-10-04 01:57:00.920182
33	2018-10-04 01:58:00.353198
33	2018-10-04 01:59:01.593813
33	2018-10-04 02:00:01.076250
33	2018-10-04 02:01:00.553221
33	2018-10-04 02:02:00.014468
33	2018-10-04 02:03:01.223693
33	2018-10-04 02:04:00.675008
33	2018-10-04 02:05:00.153494
33	2018-10-04 02:06:01.399897
33	2018-10-04 02:07:00.861272
33	2018-10-04 02:08:00.334926
33	2018-10-04 02:09:01.578552
33	2018-10-04 02:10:01.036207
33	2018-10-04 02:11:00.516255
33	2018-10-04 02:12:00.016116
33	2018-10-04 02:13:01.216315
33	2018-10-04 02:14:00.712403
33	2018-10-04 02:15:00.195895
33	2018-10-04 02:16:01.436852
33	2018-10-04 02:17:00.905690
33	2018-10-04 02:18:00.378771
33	2018-10-04 02:19:01.595462
33	2018-10-04 02:20:01.072359
33	2018-10-04 02:21:00.541294
33	2018-10-04 02:22:00.035899
33	2018-10-04 02:23:01.232667
33	2018-10-04 02:24:00.737847
33	2018-10-04 02:25:00.234900
33	2018-10-04 02:26:01.460713
33	2018-10-04 02:27:00.976363
33	2018-10-04 02:28:00.436125
33	2018-10-04 02:29:01.660786
33	2018-10-04 02:30:01.155789
33	2018-10-04 02:31:00.617288
33	2018-10-04 02:32:00.035145
33	2018-10-04 02:33:01.271864
33	2018-10-04 02:34:00.734016
33	2018-10-04 02:35:00.234302
33	2018-10-04 02:36:01.438830
33	2018-10-04 02:37:00.913012
33	2018-10-04 02:38:00.420309
33	2018-10-04 02:39:01.637457
33	2018-10-04 02:40:01.072796
33	2018-10-04 02:41:00.578114
33	2018-10-04 02:42:00.058356
33	2018-10-04 02:43:01.312227
33	2018-10-04 02:44:00.773301
33	2018-10-04 02:45:00.242459
33	2018-10-04 02:46:01.539136
33	2018-10-04 02:47:00.914251
33	2018-10-04 02:48:00.460667
33	2018-10-04 02:49:01.636252
33	2018-10-04 02:50:01.133369
33	2018-10-04 02:51:00.556218
33	2018-10-04 02:52:00.015459
33	2018-10-04 02:53:01.254076
33	2018-10-04 02:54:00.754995
33	2018-10-04 02:55:00.207543
33	2018-10-04 02:56:01.392162
33	2018-10-04 02:57:00.894286
33	2018-10-04 02:58:00.337006
33	2018-10-04 02:59:01.574925
33	2018-10-04 03:00:01.015227
33	2018-10-04 03:01:00.518817
33	2018-10-04 03:02:01.714924
33	2018-10-04 03:03:01.199264
33	2018-10-04 03:04:00.654821
33	2018-10-04 03:05:00.160585
33	2018-10-04 03:06:01.393230
33	2018-10-04 03:07:00.875337
33	2018-10-04 03:08:00.337044
33	2018-10-04 03:09:01.533238
33	2018-10-04 03:10:01.057578
33	2018-10-04 03:11:00.515474
33	2018-10-04 03:12:01.756228
33	2018-10-04 03:13:01.213286
33	2018-10-04 03:14:00.694440
33	2018-10-04 03:15:00.177042
33	2018-10-04 03:16:01.373312
33	2018-10-04 03:17:00.855462
33	2018-10-04 03:18:00.324729
33	2018-10-04 03:19:01.574209
33	2018-10-04 03:20:00.997665
34	2018-10-04 03:21:00.478791
33	2018-10-04 03:22:01.692227
34	2018-10-04 03:23:01.223535
34	2018-10-04 03:24:00.675683
34	2018-10-04 03:25:00.154917
34	2018-10-04 03:26:01.433508
34	2018-10-04 03:27:00.895054
34	2018-10-04 03:28:00.393302
34	2018-10-04 03:29:01.575450
34	2018-10-04 03:30:01.059621
34	2018-10-04 03:31:00.557829
34	2018-10-04 03:32:00.012956
34	2018-10-04 03:33:01.255847
34	2018-10-04 03:34:00.738806
34	2018-10-04 03:35:00.112801
34	2018-10-04 03:36:01.315659
34	2018-10-04 03:37:00.795492
34	2018-10-04 03:38:00.300204
34	2018-10-04 03:39:01.538590
34	2018-10-04 03:40:01.036261
34	2018-10-04 03:41:00.553845
34	2018-10-04 03:42:01.775525
34	2018-10-04 03:43:01.214838
34	2018-10-04 03:44:00.701135
34	2018-10-04 03:45:00.152951
34	2018-10-04 03:46:01.477423
34	2018-10-04 03:47:00.939497
34	2018-10-04 03:48:00.375485
34	2018-10-04 03:49:01.574681
34	2018-10-04 03:50:01.079048
34	2018-10-04 03:51:00.513453
34	2018-10-04 03:52:01.718717
34	2018-10-04 03:53:01.179836
34	2018-10-04 03:54:00.657577
34	2018-10-04 03:55:00.134169
34	2018-10-04 03:56:01.338603
34	2018-10-04 03:57:00.798869
34	2018-10-04 03:58:00.273037
34	2018-10-04 03:59:01.594889
34	2018-10-04 04:00:00.975761
34	2018-10-04 04:01:00.413198
34	2018-10-04 04:02:01.614359
34	2018-10-04 04:03:01.096808
34	2018-10-04 04:04:00.573796
34	2018-10-04 04:05:00.054000
34	2018-10-04 04:06:01.275520
34	2018-10-04 04:07:00.714849
34	2018-10-04 04:08:00.213798
34	2018-10-04 04:09:01.434171
34	2018-10-04 04:10:00.892211
34	2018-10-04 04:11:00.371526
34	2018-10-04 04:12:01.573499
34	2018-10-04 04:13:01.015192
34	2018-10-04 04:14:00.499542
34	2018-10-04 04:15:01.715233
34	2018-10-04 04:16:01.194153
34	2018-10-04 04:17:00.715183
34	2018-10-04 04:18:00.132454
34	2018-10-04 04:19:01.394269
34	2018-10-04 04:20:00.873100
34	2018-10-04 04:21:00.357816
34	2018-10-04 04:22:01.618445
34	2018-10-04 04:23:01.058765
34	2018-10-04 04:24:00.473097
34	2018-10-04 04:25:00.011854
34	2018-10-04 04:26:01.233506
34	2018-10-04 04:27:00.656631
34	2018-10-04 04:28:00.113758
34	2018-10-04 04:29:01.374040
34	2018-10-04 04:30:00.811398
34	2018-10-04 04:31:00.255476
34	2018-10-04 04:32:01.536345
34	2018-10-04 04:33:00.953318
34	2018-10-04 04:34:00.412404
34	2018-10-04 04:35:01.635104
34	2018-10-04 04:36:01.192573
34	2018-10-04 04:37:00.612404
34	2018-10-04 04:38:00.074681
34	2018-10-04 04:39:01.304784
34	2018-10-04 04:40:22.784479
34	2018-10-04 04:41:00.640850
34	2018-10-04 04:42:00.699358
34	2018-10-04 04:43:00.181632
34	2018-10-04 04:44:01.400438
34	2018-10-04 04:45:00.857769
34	2018-10-04 04:46:00.340682
34	2018-10-04 04:47:01.580146
34	2018-10-04 04:48:01.043248
34	2018-10-04 04:49:00.559921
34	2018-10-04 04:50:00.185052
34	2018-10-04 04:51:01.218223
34	2018-10-04 04:52:00.700414
34	2018-10-04 04:53:00.202846
34	2018-10-04 04:54:01.502468
34	2018-10-04 04:55:00.898645
34	2018-10-04 04:56:00.383807
34	2018-10-04 04:57:01.643376
34	2018-10-04 04:58:01.118792
34	2018-10-04 04:59:00.659766
34	2018-10-04 05:00:00.080859
34	2018-10-04 05:01:01.322706
34	2018-10-04 05:02:00.780667
34	2018-10-04 05:03:00.462369
34	2018-10-04 05:04:01.578703
34	2018-10-04 05:05:00.978729
34	2018-10-04 05:06:00.426942
34	2018-10-04 05:07:01.645405
34	2018-10-04 05:08:01.110769
34	2018-10-04 05:09:00.595124
34	2018-10-04 05:10:00.048296
34	2018-10-04 05:11:01.298801
34	2018-10-04 05:12:00.752943
34	2018-10-04 05:13:00.208641
34	2018-10-04 05:14:01.450630
34	2018-10-04 05:15:00.910079
34	2018-10-04 05:16:00.412689
34	2018-10-04 05:17:01.630801
34	2018-10-04 05:18:01.096770
34	2018-10-04 05:19:00.671297
34	2018-10-04 05:20:00.128389
34	2018-10-04 05:21:01.251619
34	2018-10-04 05:22:00.733890
34	2018-10-04 05:23:00.211469
34	2018-10-04 05:24:01.429687
34	2018-10-04 05:25:00.893012
34	2018-10-04 05:26:00.352661
34	2018-10-04 05:27:01.572001
34	2018-10-04 05:28:01.051741
34	2018-10-04 05:29:00.536070
34	2018-10-04 05:30:01.769088
34	2018-10-04 05:31:01.290889
34	2018-10-04 05:32:00.667798
34	2018-10-04 05:33:00.250072
34	2018-10-04 05:34:01.346283
34	2018-10-04 05:35:00.842584
34	2018-10-04 05:36:00.302563
34	2018-10-04 05:37:01.606764
34	2018-10-04 05:38:01.002299
34	2018-10-04 05:39:00.502457
34	2018-10-04 05:40:01.644157
34	2018-10-04 05:41:01.180774
34	2018-10-04 05:42:00.642686
34	2018-10-04 05:43:00.103644
34	2018-10-04 05:44:01.369347
34	2018-10-04 05:45:00.862576
34	2018-10-04 05:46:00.283547
34	2018-10-04 05:47:01.528220
34	2018-10-04 05:48:01.002411
34	2018-10-04 05:49:00.463624
34	2018-10-04 05:50:01.704190
34	2018-10-04 05:51:01.162561
34	2018-10-04 05:52:00.664491
34	2018-10-04 05:53:00.163819
34	2018-10-04 05:54:01.366251
34	2018-10-04 05:55:00.822487
34	2018-10-04 05:56:00.364191
34	2018-10-04 05:57:02.479662
34	2018-10-04 05:58:01.023507
34	2018-10-04 05:59:00.485085
34	2018-10-04 06:00:00.965477
34	2018-10-04 06:01:01.182888
34	2018-10-04 06:02:00.643537
34	2018-10-04 06:03:00.285208
34	2018-10-04 06:04:01.385468
34	2018-10-04 06:05:00.823042
34	2018-10-04 06:06:00.304695
34	2018-10-04 06:07:01.505816
34	2018-10-04 06:08:00.983663
34	2018-10-04 06:09:00.463688
34	2018-10-04 06:10:01.706373
34	2018-10-04 06:11:01.143465
34	2018-10-04 06:12:00.656948
34	2018-10-04 06:13:00.122013
34	2018-10-04 06:14:01.335529
34	2018-10-04 06:15:00.796815
34	2018-10-04 06:16:00.277867
34	2018-10-04 06:17:01.534783
34	2018-10-04 06:18:00.994860
34	2018-10-04 06:19:00.458871
34	2018-10-04 06:20:01.737746
34	2018-10-04 06:21:01.196593
34	2018-10-04 06:22:00.695948
34	2018-10-04 06:23:00.157362
34	2018-10-04 06:24:01.374855
34	2018-10-04 06:25:00.855897
34	2018-10-04 06:26:00.357137
34	2018-10-04 06:27:01.575854
34	2018-10-04 06:28:01.055900
34	2018-10-04 06:29:00.556301
34	2018-10-04 06:30:00.038697
34	2018-10-04 06:31:01.351729
34	2018-10-04 06:32:00.698106
34	2018-10-04 06:33:00.157550
34	2018-10-04 06:34:01.375663
34	2018-10-04 06:35:00.840240
34	2018-10-04 06:36:00.378456
34	2018-10-04 06:37:01.574952
34	2018-10-04 06:38:00.996370
34	2018-10-04 06:39:00.457355
34	2018-10-04 06:40:01.696282
34	2018-10-04 06:41:01.156934
34	2018-10-04 06:42:00.697351
34	2018-10-04 06:43:00.149656
34	2018-10-04 06:44:01.377238
34	2018-10-04 06:45:00.840707
34	2018-10-04 06:46:00.398547
34	2018-10-04 06:47:01.534959
34	2018-10-04 06:48:00.999467
34	2018-10-04 06:49:00.457307
34	2018-10-04 06:50:01.694917
34	2018-10-04 06:51:01.158196
34	2018-10-04 06:52:00.637365
34	2018-10-04 06:53:00.074555
34	2018-10-04 06:54:01.315120
34	2018-10-04 06:55:00.817139
34	2018-10-04 06:56:00.358810
34	2018-10-04 06:57:01.515209
34	2018-10-04 06:58:00.976409
34	2018-10-04 06:59:00.453716
34	2018-10-04 07:00:01.676273
34	2018-10-04 07:01:01.156321
34	2018-10-04 07:02:00.638872
34	2018-10-04 07:03:00.175560
34	2018-10-04 07:04:01.356882
34	2018-10-04 07:05:00.838746
34	2018-10-04 07:06:00.317526
34	2018-10-04 07:07:01.536834
34	2018-10-04 07:08:01.021698
34	2018-10-04 07:09:00.474837
34	2018-10-04 07:10:01.716669
34	2018-10-04 07:11:01.159005
34	2018-10-04 07:12:00.640777
34	2018-10-04 07:13:00.116275
34	2018-10-04 07:14:01.437000
34	2018-10-04 07:15:00.838896
34	2018-10-04 07:16:00.295087
34	2018-10-04 07:17:01.515782
34	2018-10-04 07:18:00.997994
34	2018-10-04 07:19:00.475411
34	2018-10-04 07:20:01.716723
34	2018-10-04 07:21:01.197341
34	2018-10-04 07:22:00.698337
34	2018-10-04 07:23:00.190399
34	2018-10-04 07:24:01.417292
